transaction_id,date,product,category,region,channel,quantity,unit_price,discount_pct,customer_id,subtotal,discount_amount,total_revenue,profit_margin
TXN-000191,2024-02-01 16:00:00,Headphones,Peripherals,North,Wholesale,14,822.16,9.92,CUST-0409,11510.24,1141.82,10368.42,38.06
TXN-000192,2024-02-01 20:00:00,Tablet,Electronics,North,Partner,13,1772.38,11.38,CUST-0300,23040.94,2622.06,20418.88,39.39
TXN-000193,2024-02-02 00:00:00,Laptop,Electronics,Central,Wholesale,45,451.58,10.37,CUST-0396,20321.1,2107.3,18213.8,36.06
TXN-000194,2024-02-02 04:00:00,Headphones,Accessories,North,Online,32,1432.14,18.26,CUST-0090,45828.48,8368.28,37460.2,15.22
TXN-000195,2024-02-02 08:00:00,Headphones,Electronics,Central,Retail,34,1764.31,3.38,CUST-0357,59986.54,2027.55,57958.99,11.39
TXN-000196,2024-02-02 12:00:00,Phone,Electronics,West,Retail,45,1465.32,4.94,CUST-0256,65939.4,3257.41,62681.99,27.39
TXN-000197,2024-02-02 16:00:00,Phone,Peripherals,South,Partner,19,1397.58,4.51,CUST-0496,26554.02,1197.59,25356.43,37.38
TXN-000198,2024-02-02 20:00:00,Monitor,Electronics,South,Partner,38,1507.75,6.56,CUST-0353,57294.5,3758.52,53535.98,15.32
TXN-000199,2024-02-03 00:00:00,Keyboard,Peripherals,South,Partner,16,935.46,13.13,CUST-0220,14967.36,1965.21,13002.15,10.21
TXN-000200,2024-02-03 04:00:00,Tablet,Peripherals,South,Retail,2,1749.6,2.78,CUST-0009,3499.2,97.28,3401.92,34.16
TXN-000201,2024-02-03 08:00:00,Headphones,Peripherals,South,Online,40,414.84,21.7,CUST-0012,16593.6,3600.81,12992.79,12.3
TXN-000202,2024-02-03 12:00:00,Webcam,Accessories,South,Online,17,263.5,7.43,CUST-0325,4479.5,332.83,4146.67,22.41
TXN-000203,2024-02-03 16:00:00,Headphones,Accessories,South,Retail,34,578.16,4.06,CUST-0438,19657.44,798.09,18859.35,30.37
TXN-000204,2024-02-03 20:00:00,Laptop,Accessories,West,Online,42,1067.84,16.89,CUST-0244,44849.28,7575.04,37274.24,17.1
TXN-000205,2024-02-04 00:00:00,Monitor,Peripherals,North,Retail,16,1026.02,0.95,CUST-0182,16416.32,155.96,16260.36,12.52
TXN-000206,2024-02-04 04:00:00,Keyboard,Accessories,East,Online,38,1642.99,15.5,CUST-0284,62433.62,9677.21,52756.41,33.1
TXN-000207,2024-02-04 08:00:00,Webcam,Accessories,Central,Wholesale,2,815.09,17.45,CUST-0312,1630.18,284.47,1345.71,28.91
TXN-000208,2024-02-04 12:00:00,Monitor,Electronics,East,Wholesale,2,973.85,5.37,CUST-0099,1947.7,104.59,1843.11,39.65
TXN-000209,2024-02-04 16:00:00,Mouse,Accessories,East,Retail,26,36.6,1.05,CUST-0197,951.6,9.99,941.61,20.33
TXN-000210,2024-02-04 20:00:00,Keyboard,Accessories,North,Online,13,825.38,9.09,CUST-0482,10729.94,975.35,9754.59,11.85
TXN-000211,2024-02-05 00:00:00,Headphones,Peripherals,North,Partner,47,1299.07,2.46,CUST-0366,61056.29,1501.98,59554.31,32.03
TXN-000212,2024-02-05 04:00:00,Headphones,Peripherals,North,Online,31,40.86,,CUST-0226,1266.66,36.86,1229.8,25.65
TXN-000213,2024-02-05 08:00:00,Keyboard,Peripherals,South,Wholesale,34,568.96,6.36,CUST-0333,19344.64,1230.32,18114.32,16.4
TXN-000214,2024-02-05 12:00:00,Headphones,Peripherals,West,Wholesale,39,423.83,7.39,CUST-0103,16529.37,1221.52,15307.85,33.45
TXN-000215,2024-02-05 16:00:00,Tablet,Peripherals,South,Online,3,93.55,13.25,CUST-0106,280.65,37.19,243.46,16.11
TXN-000216,2024-02-05 20:00:00,Keyboard,Peripherals,West,Online,8,963.73,16.96,CUST-0365,7709.84,1307.59,6402.25,17.82
TXN-000217,2024-02-06 00:00:00,Monitor,Accessories,West,Partner,23,371.63,14.82,CUST-0368,8547.49,1266.74,7280.75,12.78
TXN-000218,2024-02-06 04:00:00,Keyboard,Peripherals,East,Partner,14,1488.73,,CUST-0058,20842.22,773.25,20068.97,21.98
TXN-000219,2024-02-06 08:00:00,Webcam,Peripherals,East,Online,27,1697.38,4.3,CUST-0078,45829.26,1970.66,43858.6,22.57
TXN-000220,2024-02-06 12:00:00,Headphones,Electronics,West,Online,29,1095.71,21.97,CUST-0075,31775.59,6981.1,24794.49,25.44
TXN-000221,2024-02-06 16:00:00,Tablet,Accessories,West,Online,39,1963.6,13.96,CUST-0042,76580.4,10690.62,65889.78,31.27
TXN-000222,2024-02-06 20:00:00,Tablet,Accessories,South,Online,39,906.45,21.75,CUST-0422,35351.55,7688.96,27662.59,37.18
TXN-000223,2024-02-07 00:00:00,Mouse,Accessories,South,Retail,1,1031.6,9.29,CUST-0324,1031.6,95.84,935.76,14.13
TXN-000224,2024-02-07 04:00:00,Monitor,Peripherals,East,Online,17,1978.54,15.36,CUST-0181,33635.18,5166.36,28468.82,11.63
TXN-000225,2024-02-07 08:00:00,Phone,Peripherals,North,Partner,41,470.78,13.09,CUST-0033,19301.98,2526.63,16775.35,10.56
TXN-000226,2024-02-07 12:00:00,Phone,Peripherals,West,Wholesale,30,1885.67,7.98,CUST-0071,56570.1,4514.29,52055.81,14.31
TXN-000227,2024-02-07 16:00:00,Keyboard,Electronics,South,Retail,13,95.25,11.75,CUST-0056,1238.25,145.49,1092.76,29.74
TXN-000228,2024-02-07 20:00:00,Mouse,Peripherals,East,Online,21,898.31,12.56,CUST-0105,18864.51,2369.38,16495.13,31.82
TXN-000229,2024-02-08 00:00:00,Laptop,Electronics,South,Wholesale,19,149.31,5.02,CUST-0200,2836.89,142.41,2694.48,33.6
TXN-000230,2024-02-08 04:00:00,Keyboard,Accessories,West,Retail,19,1461.18,7.88,CUST-0101,27762.42,2187.68,25574.74,17.31
TXN-000231,2024-02-08 08:00:00,Mouse,Peripherals,West,Wholesale,25,1220.73,19.79,CUST-0256,30518.25,6039.56,24478.69,19.18
TXN-000232,2024-02-08 12:00:00,Monitor,Electronics,Central,Online,22,1416.2,22.89,CUST-0307,31156.4,7131.7,24024.7,24.49
TXN-000233,2024-02-08 16:00:00,Monitor,Electronics,North,Online,31,755.22,8.99,CUST-0074,23411.82,2104.72,21307.1,11.9
TXN-000234,2024-02-08 20:00:00,Monitor,Peripherals,Central,Partner,17,745.27,7.67,CUST-0171,12669.59,971.76,11697.83,28.33
TXN-000235,2024-02-09 00:00:00,Monitor,Accessories,East,Online,23,100.19,4.88,CUST-0377,2304.37,112.45,2191.92,39.51
TXN-000236,2024-02-09 04:00:00,Monitor,Accessories,South,Online,32,706.39,16.96,CUST-0143,22604.48,3833.72,18770.76,20.82
TXN-000237,2024-02-09 08:00:00,Mouse,Accessories,East,Retail,10,1859.28,8.08,CUST-0166,18592.8,1502.3,17090.5,32.59
TXN-000238,2024-02-09 12:00:00,Mouse,Electronics,West,Partner,10,764.66,24.69,CUST-0399,7646.6,1887.95,5758.65,25.0
TXN-000239,2024-02-09 16:00:00,Tablet,Electronics,Central,Retail,36,1664.42,8.14,CUST-0261,59919.12,4877.42,55041.7,13.83
TXN-000240,2024-02-09 20:00:00,Webcam,Electronics,Central,Wholesale,8,1686.23,9.85,CUST-0221,13489.84,1328.75,12161.09,27.47
TXN-000241,2024-02-10 00:00:00,Phone,Electronics,Central,Online,20,752.75,15.08,CUST-0083,15055.0,2270.29,12784.71,19.0
TXN-000242,2024-02-10 04:00:00,Headphones,Accessories,East,Wholesale,32,1267.66,20.04,CUST-0182,40565.12,8129.25,32435.87,11.03
TXN-000243,2024-02-10 08:00:00,Monitor,Peripherals,West,Retail,14,199.79,11.74,CUST-0307,2797.06,328.37,2468.69,29.05
TXN-000244,2024-02-10 12:00:00,Laptop,Electronics,South,Online,28,216.32,10.57,CUST-0010,6056.96,640.22,5416.74,35.77
TXN-000245,2024-02-10 16:00:00,Headphones,Electronics,South,Online,46,106.83,24.89,CUST-0396,4914.18,1223.14,3691.04,20.34
TXN-000246,2024-02-10 20:00:00,Mouse,Accessories,East,Retail,24,1166.22,0.26,CUST-0004,27989.28,72.77,27916.51,21.71
TXN-000247,2024-02-11 00:00:00,Laptop,Peripherals,Central,Retail,15,857.88,22.38,CUST-0351,12868.2,2879.9,9988.3,36.73
TXN-000248,2024-02-11 04:00:00,Laptop,Peripherals,North,Retail,22,1100.58,3.73,CUST-0402,24212.76,903.14,23309.62,34.41
TXN-000249,2024-02-11 08:00:00,Laptop,Accessories,East,Retail,30,1046.94,19.65,CUST-0336,31408.2,6171.71,25236.49,31.45
TXN-000250,2024-02-11 12:00:00,Tablet,Accessories,East,Retail,4,706.9,15.45,CUST-0488,2827.6,436.86,2390.74,17.46
TXN-000251,2024-02-11 16:00:00,Mouse,Peripherals,West,Online,13,1358.17,8.55,CUST-0292,17656.21,1509.61,16146.6,37.31
TXN-000252,2024-02-11 20:00:00,Laptop,Electronics,South,Retail,23,1519.42,21.85,CUST-0281,34946.66,7635.85,27310.81,14.63
TXN-000253,2024-02-12 00:00:00,Monitor,Peripherals,East,Online,8,39.11,0.32,CUST-0215,312.88,1.0,311.88,28.8
TXN-000254,2024-02-12 04:00:00,Keyboard,Accessories,East,Online,18,422.41,5.67,CUST-0460,7603.38,431.11,7172.27,10.86
TXN-000255,2024-02-12 08:00:00,Laptop,Electronics,Central,Retail,12,1429.34,14.17,CUST-0098,17152.08,2430.45,14721.63,29.31
TXN-000256,2024-02-12 12:00:00,Tablet,Electronics,Central,Retail,31,779.37,8.79,CUST-0420,24160.47,2123.71,22036.76,18.31
TXN-000257,2024-02-12 16:00:00,Headphones,Accessories,North,Partner,14,1328.34,15.26,CUST-0101,18596.76,2837.87,15758.89,23.49
TXN-000258,2024-02-12 20:00:00,Mouse,Accessories,West,Online,34,700.46,0.6,CUST-0451,23815.64,142.89,23672.75,20.36
TXN-000259,2024-02-13 00:00:00,Webcam,Accessories,North,Retail,18,787.6,2.91,CUST-0009,14176.8,412.54,13764.26,15.18
TXN-000260,2024-02-13 04:00:00,Tablet,Peripherals,Central,Retail,34,325.77,3.18,CUST-0061,11076.18,352.22,10723.96,28.66
TXN-000261,2024-02-13 08:00:00,Laptop,Peripherals,South,Retail,11,523.88,4.73,CUST-0309,5762.68,272.57,5490.11,36.46
TXN-000262,2024-02-13 12:00:00,Mouse,Electronics,Central,Partner,41,1214.77,11.48,CUST-0146,49805.57,5717.68,44087.89,38.77
TXN-000263,2024-02-13 16:00:00,Keyboard,Accessories,West,Partner,12,871.99,18.8,CUST-0427,10463.88,1967.21,8496.67,15.77
TXN-000264,2024-02-13 20:00:00,Laptop,Electronics,Central,Wholesale,49,1550.86,22.64,CUST-0419,75992.14,17204.62,58787.52,31.52
TXN-000265,2024-02-14 00:00:00,Tablet,Electronics,West,Online,15,1706.64,20.88,CUST-0063,25599.6,5345.2,20254.4,29.93
TXN-000266,2024-02-14 04:00:00,Phone,Electronics,West,Wholesale,31,1087.88,4.92,CUST-0121,33724.28,1659.23,32065.05,20.3
TXN-000267,2024-02-14 08:00:00,Monitor,Electronics,West,Retail,49,1518.95,11.03,CUST-0226,74428.55,8209.47,66219.08,10.57
TXN-000268,2024-02-14 12:00:00,Webcam,Accessories,West,Partner,29,620.74,4.99,CUST-0105,18001.46,898.27,17103.19,30.69
TXN-000269,2024-02-14 16:00:00,Headphones,Electronics,West,Partner,26,835.79,6.61,CUST-0462,21730.54,1436.39,20294.15,38.36
TXN-000270,2024-02-14 20:00:00,Tablet,Accessories,South,Wholesale,18,1428.43,12.59,CUST-0260,25711.74,3237.11,22474.63,28.96
TXN-000271,2024-02-15 00:00:00,Mouse,Accessories,North,Partner,32,778.56,1.7,CUST-0349,24913.92,423.54,24490.38,23.06
TXN-000272,2024-02-15 04:00:00,Webcam,Peripherals,East,Retail,22,1181.12,5.45,CUST-0425,25984.64,1416.16,24568.48,25.75
TXN-000273,2024-02-15 08:00:00,Webcam,Accessories,North,Partner,38,378.89,23.38,CUST-0255,14397.82,3366.21,11031.61,15.99
TXN-000274,2024-02-15 12:00:00,Webcam,Peripherals,West,Wholesale,17,1203.54,11.65,CUST-0429,20460.18,2383.61,18076.57,32.52
TXN-000275,2024-02-15 16:00:00,Laptop,Accessories,South,Retail,23,1724.41,11.13,CUST-0434,39661.43,4414.32,35247.11,32.39
TXN-000276,2024-02-15 20:00:00,Monitor,Accessories,Central,Wholesale,24,1738.59,0.36,CUST-0207,41726.16,150.21,41575.95,14.37
TXN-000277,2024-02-16 00:00:00,Laptop,Accessories,South,Partner,8,1451.45,6.18,CUST-0028,11611.6,717.6,10894.0,36.34
TXN-000278,2024-02-16 04:00:00,Mouse,Peripherals,West,Wholesale,41,1494.05,21.66,CUST-0170,61256.05,13268.06,47987.99,18.08
TXN-000279,2024-02-16 08:00:00,Laptop,Peripherals,South,Wholesale,6,1120.28,4.12,CUST-0336,6721.68,276.93,6444.75,39.47
TXN-000280,2024-02-16 12:00:00,Phone,Electronics,South,Online,5,1173.49,10.38,CUST-0076,5867.45,609.04,5258.41,21.49
TXN-000281,2024-02-16 16:00:00,Monitor,Peripherals,West,Partner,44,275.96,0.36,CUST-0116,12142.24,43.71,12098.53,15.34
TXN-000282,2024-02-16 20:00:00,Monitor,Peripherals,South,Partner,29,893.28,11.96,CUST-0069,25905.12,3098.25,22806.87,20.55
TXN-000283,2024-02-17 00:00:00,Mouse,Peripherals,East,Wholesale,28,907.04,0.53,CUST-0354,25397.12,134.6,25262.52,23.21
TXN-000284,2024-02-17 04:00:00,Headphones,Peripherals,East,Online,11,1917.41,20.49,CUST-0234,21091.51,4321.65,16769.86,12.08
TXN-000285,2024-02-17 08:00:00,Phone,Electronics,South,Partner,1,867.86,20.62,CUST-0001,867.86,178.95,688.91,27.35
TXN-000286,2024-02-17 12:00:00,Tablet,Peripherals,Central,Retail,43,1103.19,19.69,CUST-0167,47437.17,9340.38,38096.79,27.93
TXN-000287,2024-02-17 16:00:00,Laptop,Accessories,West,Wholesale,19,1071.17,7.08,CUST-0352,20352.23,1440.94,18911.29,32.17
TXN-000288,2024-02-17 20:00:00,Keyboard,Accessories,East,Partner,9,1277.16,,CUST-0218,11494.44,2405.79,9088.65,10.88
TXN-000289,2024-02-18 00:00:00,Laptop,Peripherals,Central,Retail,27,1498.98,13.57,CUST-0273,40472.46,5492.11,34980.35,26.24
TXN-000290,2024-02-18 04:00:00,Webcam,Peripherals,South,Partner,34,457.83,9.35,CUST-0368,15566.22,1455.44,14110.78,11.59
TXN-000291,2024-02-18 08:00:00,Laptop,Accessories,Central,Retail,44,1062.16,15.63,CUST-0251,46735.04,7304.69,39430.35,31.03
TXN-000292,2024-02-18 12:00:00,Tablet,Accessories,North,Wholesale,4,1653.58,0.31,CUST-0347,6614.32,20.5,6593.82,11.67
TXN-000293,2024-02-18 16:00:00,Laptop,Electronics,East,Partner,36,931.6,3.57,CUST-0344,33537.6,1197.29,32340.31,37.35
TXN-000294,2024-02-18 20:00:00,Phone,Accessories,South,Partner,18,564.13,18.56,CUST-0419,10154.34,1884.65,8269.69,31.06
TXN-000295,2024-02-19 00:00:00,Phone,Accessories,West,Online,15,1312.87,6.1,CUST-0174,19693.05,1201.28,18491.77,25.22
TXN-000296,2024-02-19 04:00:00,Monitor,Peripherals,South,Wholesale,13,1649.3,,CUST-0170,21440.9,3205.41,18235.49,23.25
TXN-000297,2024-02-19 08:00:00,Mouse,Accessories,West,Retail,19,135.65,9.63,CUST-0246,2577.35,248.2,2329.15,13.92
TXN-000298,2024-02-19 12:00:00,Headphones,Electronics,South,Partner,49,1555.81,21.37,CUST-0423,76234.69,16291.35,59943.34,18.73
TXN-000299,2024-02-19 16:00:00,Keyboard,Accessories,Central,Partner,6,1645.08,23.81,CUST-0090,9870.48,2350.16,7520.32,36.07
TXN-000300,2024-02-19 20:00:00,Webcam,Peripherals,Central,Retail,48,928.43,22.09,CUST-0049,44564.64,9844.33,34720.31,37.13
TXN-000301,2024-02-20 00:00:00,Laptop,Peripherals,Central,Wholesale,12,1966.78,6.77,CUST-0446,23601.36,1597.81,22003.55,10.02
TXN-000302,2024-02-20 04:00:00,Laptop,Accessories,North,Online,37,1575.55,4.85,CUST-0294,58295.35,2827.32,55468.03,27.82
TXN-000303,2024-02-20 08:00:00,Tablet,Peripherals,West,Online,17,1549.59,11.86,CUST-0407,26343.03,3124.28,23218.75,31.58
TXN-000304,2024-02-20 12:00:00,Mouse,Electronics,Central,Partner,23,1498.2,0.18,CUST-0150,34458.6,62.03,34396.57,28.56
TXN-000305,2024-02-20 16:00:00,Phone,Electronics,North,Retail,26,309.71,0.65,CUST-0132,8052.46,52.34,8000.12,12.45
TXN-000306,2024-02-20 20:00:00,Keyboard,Accessories,West,Partner,29,442.29,13.83,CUST-0433,12826.41,1773.89,11052.52,16.53
TXN-000307,2024-02-21 00:00:00,Monitor,Accessories,South,Retail,33,933.34,13.01,CUST-0059,30800.22,4007.11,26793.11,17.51
TXN-000308,2024-02-21 04:00:00,Phone,Accessories,North,Online,27,535.37,24.86,CUST-0457,14454.99,3593.51,10861.48,34.95
TXN-000309,2024-02-21 08:00:00,Webcam,Peripherals,East,Wholesale,25,836.33,5.05,CUST-0324,20908.25,1055.87,19852.38,23.9
TXN-000310,2024-02-21 12:00:00,Mouse,Electronics,North,Retail,10,1778.04,6.45,CUST-0199,17780.4,1146.84,16633.56,24.6
TXN-000311,2024-02-21 16:00:00,Webcam,Electronics,North,Online,47,1650.41,2.84,CUST-0215,77569.27,2202.97,75366.3,38.05
TXN-000312,2024-02-21 20:00:00,Headphones,Peripherals,West,Partner,23,1263.78,22.94,CUST-0386,29066.94,6667.96,22398.98,29.11
TXN-000313,2024-02-22 00:00:00,Monitor,Electronics,South,Retail,21,1717.66,19.45,CUST-0049,36070.86,7015.78,29055.08,36.96
TXN-000314,2024-02-22 04:00:00,Headphones,Accessories,East,Wholesale,21,1569.71,20.56,CUST-0472,32963.91,6777.38,26186.53,23.7
TXN-000315,2024-02-22 08:00:00,Tablet,Accessories,Central,Partner,43,863.68,22.57,CUST-0232,37138.24,8382.1,28756.14,14.48
TXN-000316,2024-02-22 12:00:00,Webcam,Accessories,Central,Partner,13,410.12,13.12,CUST-0247,5331.56,699.5,4632.06,37.9
TXN-000317,2024-02-22 16:00:00,Tablet,Electronics,North,Online,37,1033.26,11.28,CUST-0382,38230.62,4312.41,33918.21,23.76
TXN-000318,2024-02-22 20:00:00,Laptop,Accessories,West,Retail,33,1475.1,8.26,CUST-0479,48678.3,4020.83,44657.47,15.45
TXN-000319,2024-02-23 00:00:00,Headphones,Peripherals,West,Partner,24,878.48,14.73,CUST-0239,21083.52,3105.6,17977.92,19.07
TXN-000320,2024-02-23 04:00:00,Mouse,Peripherals,Central,Wholesale,44,1336.88,11.36,CUST-0415,58822.72,6682.26,52140.46,11.52
TXN-000321,2024-02-23 08:00:00,Webcam,Electronics,East,Retail,11,197.71,11.29,CUST-0367,2174.81,245.54,1929.27,24.05
TXN-000322,2024-02-23 12:00:00,Keyboard,Peripherals,South,Wholesale,17,1498.53,23.42,CUST-0168,25475.01,5966.25,19508.76,35.59
TXN-000323,2024-02-23 16:00:00,Monitor,Peripherals,East,Partner,4,1627.3,24.6,CUST-0048,6509.2,1601.26,4907.94,38.01
TXN-000324,2024-02-23 20:00:00,Phone,Electronics,South,Wholesale,47,1416.61,19.91,CUST-0051,66580.67,13256.21,53324.46,37.98
TXN-000325,2024-02-24 00:00:00,Mouse,Accessories,Central,Online,25,1934.85,18.92,CUST-0299,48371.25,9151.84,39219.41,13.76
TXN-000326,2024-02-24 04:00:00,Mouse,Accessories,South,Wholesale,30,1655.04,17.01,CUST-0098,49651.2,8445.67,41205.53,21.46
TXN-000327,2024-02-24 08:00:00,Tablet,Accessories,West,Retail,9,1807.16,4.15,CUST-0439,16264.44,674.97,15589.47,10.85
TXN-000328,2024-02-24 12:00:00,Headphones,Electronics,North,Wholesale,21,1867.81,1.48,CUST-0216,39224.01,580.52,38643.49,35.65
TXN-000329,2024-02-24 16:00:00,Webcam,Peripherals,North,Wholesale,20,1604.68,17.27,CUST-0177,32093.6,5542.56,26551.04,20.76
TXN-000330,2024-02-24 20:00:00,Webcam,Accessories,Central,Online,19,1351.78,18.22,CUST-0380,25683.82,4679.59,21004.23,28.93
TXN-000331,2024-02-25 00:00:00,Laptop,Accessories,West,Wholesale,19,21.38,1.17,CUST-0474,406.22,4.75,401.47,31.45
TXN-000332,2024-02-25 04:00:00,Laptop,Electronics,East,Wholesale,12,936.99,23.2,CUST-0080,11243.88,2608.58,8635.3,22.9
TXN-000333,2024-02-25 08:00:00,Monitor,Accessories,West,Partner,37,1146.61,2.28,CUST-0185,42424.57,967.28,41457.29,19.19
TXN-000334,2024-02-25 12:00:00,Tablet,Electronics,North,Partner,42,615.02,7.15,CUST-0367,25830.84,1846.91,23983.93,38.87
TXN-000335,2024-02-25 16:00:00,Mouse,Peripherals,North,Retail,17,643.03,16.81,CUST-0461,10931.51,1837.59,9093.92,38.93
TXN-000336,2024-02-25 20:00:00,Webcam,Electronics,West,Partner,37,1922.71,4.25,CUST-0399,71140.27,3023.46,68116.81,18.68
TXN-000337,2024-02-26 00:00:00,Keyboard,Electronics,West,Partner,48,1784.5,1.39,CUST-0027,85656.0,1190.62,84465.38,24.39
TXN-000338,2024-02-26 04:00:00,Tablet,Electronics,North,Partner,39,1699.87,8.28,CUST-0452,66294.93,5489.22,60805.71,39.19
TXN-000339,2024-02-26 08:00:00,Monitor,Electronics,East,Partner,28,817.96,19.15,CUST-0464,22902.88,4385.9,18516.98,10.15
TXN-000340,2024-02-26 12:00:00,Monitor,Peripherals,Central,Online,41,37.26,10.34,CUST-0448,1527.66,157.96,1369.7,22.38
TXN-000341,2024-02-26 16:00:00,Tablet,Peripherals,Central,Partner,35,169.64,16.32,CUST-0478,5937.4,968.98,4968.42,13.01
TXN-000342,2024-02-26 20:00:00,Monitor,Accessories,West,Online,47,631.27,14.49,CUST-0492,29669.69,4299.14,25370.55,25.27
TXN-000343,2024-02-27 00:00:00,Tablet,Peripherals,Central,Online,48,41.33,0.56,CUST-0414,1983.84,11.11,1972.73,10.74
TXN-000344,2024-02-27 04:00:00,Phone,Peripherals,North,Partner,18,44.13,24.71,CUST-0420,794.34,196.28,598.06,22.21
TXN-000345,2024-02-27 08:00:00,Tablet,Accessories,North,Wholesale,14,1834.04,1.04,CUST-0195,25676.56,267.04,25409.52,16.62
TXN-000346,2024-02-27 12:00:00,Headphones,Peripherals,West,Online,35,1415.26,24.2,CUST-0214,49534.1,11987.25,37546.85,26.0
TXN-000347,2024-02-27 16:00:00,Tablet,Electronics,West,Wholesale,44,624.82,13.75,CUST-0369,27492.08,3780.16,23711.92,39.88
TXN-000348,2024-02-27 20:00:00,Monitor,Electronics,West,Wholesale,41,273.96,24.08,CUST-0342,11232.36,2704.75,8527.61,34.02
TXN-000349,2024-02-28 00:00:00,Webcam,Accessories,East,Partner,7,1028.16,2.87,CUST-0114,7197.12,206.56,6990.56,35.37
TXN-000350,2024-02-28 04:00:00,Headphones,Accessories,Central,Retail,41,20.64,12.26,CUST-0242,846.24,103.75,742.49,29.06
TXN-000351,2024-02-28 08:00:00,Monitor,Accessories,West,Partner,13,1877.44,4.24,CUST-0124,24406.72,1034.84,23371.88,11.25
TXN-000352,2024-02-28 12:00:00,Laptop,Electronics,South,Retail,18,835.48,1.27,CUST-0305,15038.64,190.99,14847.65,16.2
TXN-000353,2024-02-28 16:00:00,Laptop,Peripherals,South,Retail,37,810.65,15.44,CUST-0076,29994.05,4631.08,25362.97,37.75
TXN-000354,2024-02-28 20:00:00,Webcam,Electronics,North,Partner,13,787.28,5.19,CUST-0311,10234.64,531.18,9703.46,20.98
TXN-000355,2024-02-29 00:00:00,Webcam,Accessories,Central,Partner,36,147.96,14.69,CUST-0469,5326.56,782.47,4544.09,13.11
TXN-000356,2024-02-29 04:00:00,Headphones,Peripherals,West,Retail,31,1280.26,2.81,CUST-0312,39688.06,1115.23,38572.83,31.07
TXN-000357,2024-02-29 08:00:00,Phone,Peripherals,South,Partner,2,1468.68,8.3,CUST-0196,2937.36,243.8,2693.56,18.98
TXN-000358,2024-02-29 12:00:00,Webcam,Electronics,Central,Retail,16,1355.49,19.54,CUST-0351,21687.84,4237.8,17450.04,18.07
TXN-000359,2024-02-29 16:00:00,Laptop,Accessories,North,Wholesale,9,285.49,10.93,CUST-0044,2569.41,280.84,2288.57,39.94
TXN-000360,2024-02-29 20:00:00,Tablet,Electronics,East,Partner,9,1161.89,15.69,CUST-0415,10457.01,1640.7,8816.31,35.74
TXN-000361,2024-03-01 00:00:00,Monitor,Peripherals,Central,Wholesale,38,1143.27,16.19,CUST-0186,43444.26,7033.63,36410.63,22.24
TXN-000362,2024-03-01 04:00:00,Laptop,Electronics,Central,Online,11,1738.14,21.09,CUST-0343,19119.54,4032.31,15087.23,39.41
TXN-000363,2024-03-01 08:00:00,Laptop,Electronics,East,Wholesale,22,764.46,8.12,CUST-0246,16818.12,1365.63,15452.49,29.5
TXN-000364,2024-03-01 12:00:00,Phone,Accessories,Central,Wholesale,33,749.26,17.18,CUST-0437,24725.58,4247.85,20477.73,32.26
TXN-000365,2024-03-01 16:00:00,Headphones,Accessories,North,Retail,36,1240.87,24.04,CUST-0084,44671.32,10738.99,33932.33,10.95
TXN-000366,2024-03-01 20:00:00,Headphones,Peripherals,North,Wholesale,45,1269.81,18.26,CUST-0207,57141.45,10434.03,46707.42,13.65
TXN-000367,2024-03-02 00:00:00,Mouse,Electronics,East,Partner,23,943.88,12.25,CUST-0151,21709.24,2659.38,19049.86,28.99
TXN-000368,2024-03-02 04:00:00,Phone,Electronics,West,Retail,45,891.69,15.77,CUST-0156,40126.05,6327.88,33798.17,36.97
TXN-000369,2024-03-02 08:00:00,Tablet,Electronics,South,Online,45,993.35,18.49,CUST-0016,44700.75,8265.17,36435.58,28.71
TXN-000370,2024-03-02 12:00:00,Headphones,Peripherals,West,Partner,34,1723.48,15.31,CUST-0165,58598.32,8971.4,49626.92,14.02
TXN-000371,2024-03-02 16:00:00,Monitor,Peripherals,Central,Online,9,927.72,0.42,CUST-0405,8349.48,35.07,8314.41,13.47
TXN-000372,2024-03-02 20:00:00,Webcam,Accessories,South,Wholesale,24,1880.46,4.87,CUST-0463,45131.04,2197.88,42933.16,35.33
TXN-000373,2024-03-03 00:00:00,Phone,Accessories,East,Partner,8,1012.97,20.26,CUST-0145,8103.76,1641.82,6461.94,14.18
TXN-000374,2024-03-03 04:00:00,Webcam,Accessories,East,Partner,7,1898.91,6.82,CUST-0498,13292.37,906.54,12385.83,25.61
TXN-000375,2024-03-03 08:00:00,Laptop,Electronics,South,Online,36,1667.34,18.29,CUST-0037,60024.24,10978.43,49045.81,11.11
TXN-000376,2024-03-03 12:00:00,Monitor,Electronics,North,Partner,18,731.24,9.3,CUST-0333,13162.32,1224.1,11938.22,12.42
TXN-000377,2024-03-03 16:00:00,Monitor,Accessories,South,Partner,3,1728.65,13.05,CUST-0403,5185.95,676.77,4509.18,30.17
TXN-000378,2024-03-03 20:00:00,Laptop,Electronics,Central,Partner,28,229.03,1.7,CUST-0414,6412.84,109.02,6303.82,30.68
TXN-000379,2024-03-04 00:00:00,Phone,Accessories,North,Wholesale,6,1850.84,4.53,CUST-0045,11105.04,503.06,10601.98,20.24
TXN-000380,2024-03-04 04:00:00,Laptop,Peripherals,East,Online,44,1266.97,23.93,CUST-0402,55746.68,13340.18,42406.5,16.47
TXN-000381,2024-03-04 08:00:00,Webcam,Accessories,South,Partner,44,118.24,22.25,CUST-0206,5202.56,1157.57,4044.99,34.41
